"name","genre_id"
"NC治具研削盤",30
"NC深穴加工機",35
"NCキー溝フライス",19
"NCロール溝入旋盤",5
"NC球面加工機",1
"NC生産フライス",192
"NC生産ホブ盤",43
"NC用ドリルチャック",222
"NCポータブルボール盤",33
"NCタレットボール盤",33
"NCカムフライス盤",192
"NCタッピング盤",34
"NCフライス盤",15
"NCフライス盤(モデリングマシン)",192
"NCボール盤",33
"NCラック盤",43
"NCホブ盤",43
"NCスペシャルアンギュラー研削盤",122
"NCゴムローラー研削盤",32
"NCプロファイル研削盤",29
"NCアンギュラ研削盤",27
"NCセンタレス研削盤",28
"NCロータリー研削盤",25
"NCブローチ研削盤",32
"NCロール研削盤",32
"NCねじ研削盤",32
"NCカム研削盤",32
"NCジグ研削盤",23
"NCネジ研削盤",32
"NC研削盤",23
"NC砥石ドレッサー",250
"NC立フライス",15
"NC立フライス(ヒザ)",15
"NC立フライス(ベット)",15
"NC立フライス(ラムタイプ）",15
"NC立ロータリーG",25
"NC立中ぐり盤",38
"NC立フライス（タイにて在庫）",15
"NC立型フライス",15
"NC立型両頭研削盤",85
"NC立型内外径研削盤",32
"NC立型内面研削盤",26
"NC立型外面研削盤",32
"NC立型旋盤",2
"NC立型フライス盤",15
"NC立型研削盤",32
"NC立型複合研削盤",32
"NC立形外径研削盤",32
"NC立形複合研削盤",32
"NC立旋盤",2
"NC立タレット旋盤",5
"NC立旋盤(4主軸2NC立旋盤)",2
"NC立旋盤-M軸付",2
"NC立旋盤(ミーリング付)",2
"NC立フライス盤",15
"NC立軸ロータリー研削盤",25
"NC精密転造盤",43
"NC細穴加工機",41
"NC細穴放電加工機",41
"NC縦型両頭研削盤",25
"NC縦型アーク自動溶接機",173
"NCスタッド自動溶接装置",176
"NC自動盤",3
"NC自動盤(ミーリング付)",3
"NC自動盤用ホルダー",3
"NC自動盤(ミーリング＋背面付)",3
"NC自動盤(背面複合)",1
"NC複合フライス",17
"NC複合円筒研削盤",32
"NC複合旋盤",1
"NC複合研削盤",32
"NC超仕上盤",299
"NC超微細研削盤",32
"NC超精密小型成型研削盤",32
"NC超精密成形研削盤",24
"NCデータ転送装置",144
"NC転造盤",43
"NC鋸盤",43
"NC長尺加工機",6
"NC門型フライス",18
"NC門型プラノミラー",192
"NC門型平面研削盤",23
"NC門形平面研削盤",23
"NC雌ねじ研削盤",32
"NC高精密自動旋盤",3
"NC高速フライス盤",192
"NEW ベビーチャック",223
"NEWベビーチャック",223
"NEW　ベビーチャック",223
"NEW BABY CHUCHK",223
"NEW BABY CHUCK",223
"NEW BABY CHUK",223
"NEW　BABYCHUK",408
"NEWアトラックス超硬ロータリーバー",314
"NHエンドミル",237
"NHベビーウインチ",292
"NIKKEN,BIG",408
"NKエンドミル",237
"NKエンドミル 2枚刃・ロング",237
"NKエンドミル2枚刃・レギュラー刃長",237
"NSD型S-1自動切断機",136
"NSK-A63-CTH25-105",225
"NT",227
"NTスリーブ",224
"NTコレットホルダ",226
"NTドリルチャック",226
"NTシェルエンドミルアーバ",236
"NT30ツール",222
"NT40",226
"ミーリングチャック(NT40)",227
"NT40ツール",226
"NT40ツーリング",227
"NT40　コレットホルダー",227
"NT40ミーリングチャック",226
"NT40コレットホルダーセット",226
"NT40U",226
"NT50",226
"NT50ツール",226
"NT50ツーリング",227
"NT50ボーリング",229
"NT50ツールセット",227
"NT50ミーリングチャックセット",232
"ツールワゴン（NT50用）",256
"NTフェイスミルアーバA型",226
"NTツール・他",232
"NTツール付 ツーリングワゴン",226
"NTツールホルダ顕微鏡",199
"OSキャビネット",256
"OSS精密石定盤",299
"Oリング溝加工用エンドミル",237
"プルボルト　P0M-50",224
"プルボルト　P40T-1",223
"プルボルト　P40T-1MG",223
"PCカセット　A",198
"マグネットスタンド　PEACOCK0.01mm",313
"マグネットチャック(PERMANENT MAGNETIC CHUCKS)",261
"pH・温度測定器",209
"Picking mini",293
"PLATINA　S4　刃径10mm　1本　未使用",236
"PMC-M　CNCコントローラー",198
"POWER VISE",298
"PPバンド梱包機",378
"PPバンド縛り機",378
"Precision　Thread　Gage",309
"PROBE HEAD RST-T WITH CASE",261
"PR三連ホルダー",151
"PTWゲージブロックセット",303
"PTWねじ測定用ゲージ",261
"クイックブレーキモータ QUICK BRAKE MOTOR",322
"コーナーRカッター",237
"Rゲージ",209
"Rドレッサ",250
"Rドレッサー",250
"Rゲージセット",209
"コーナーRカッター1山",237
"RADIUSGAGE",407
"レニショー RENISHAW (MP3)",261
"RMWH-1530A",238
"ROBOCUT SYSTEM",140
"ローリングセンター（ROLLING CENTER）",261
"ROM/RAM",198
"RWカートリッジ",226
"RYロボットシステム",49
"Rドレッサー　巾約150",250
"Rドレッサー　巾約170",250
"R旋盤",61
"ロールR曲げ金型",401
"アースR測定器",314
"ダイヤR研磨機",113
"R面取りカッター",237
"ゴールドエンドミルS",236
"S8-24L（軽量型）RC/アスファルト用シングルトッグルクラッシャー",404
"SANDING　DISC",250
"SBコレット",261
"SBチャック",240
"SBチャックセット",240
"SBコレット　シャンク20/全体120.7　外径27.9　34個",232
"SCRスライダー",261
"SCREWED　SHANK　END　MILLS",234
"SEC MILL",237
"SIDE MILIING CUTTER (1山)",237
"スリムコレット　SK10",223
"カッテングヘッド＋ホルダーコロターンSL",226
"SL-25用振れ止め",261
"コロターンSL70カッティングヘッド",226
"SLIDAC",337
"SLOT　DORILLS",234
"SLOT　DRILLS",234
"セミサイクルポンプ（SMA形）",261
"SOUL　三つ爪スクロールチャック（フランジ付き）",238
"SRI-200用テ-ルストック",245
"コレットチャック(ST12)",227
"コレットチャック(ST20)",227
"コレットチャック（ST20）",408
"ストレートコレット STRAIGHT COLLET",261
"SUMI　UFOミル　UFO4000型",236
"SUN CUT エンドミル",236
"SUPER FLEXIBLE VISE",298
"SUSタンク",405
"SVカッター",236
"SWISSコレットセット",261
"S式真空蒸着装置",337
"Tドリル",261
"Tスロカッター",236
"Tスロカッター/アングルカッター",236
"Tスパイラルタップ",234
"Tスロットカッター",237
"Tハンドル　トルクバリオセット",261
"T-レンチ（1山）",257
"Tスロットカッター(1山）",237
"Tスパイラルタップ（1山）",237
"Tスパイラルタップ1山",399
"T40",223
"TAドリル",234
"TACミル",226
"TACカッター",261
"TACカートリッジA形",261
"TAC-MILL",224
"TAC工具部品激金LSS",237
"TAC工具部品激金LSW（1山）",261
"TAKEDA  傾斜式油圧バイス　TK-100HVI-G",298
"TAKEDA　油圧バイス",298
"タップコレット / TAP COLLET",237
"TAPER　SHANK　DRILL　MT4",234
"TAPER　SHANK　TWISTDRILL(HSS)",234
"TC型タップコレット",226
"T-DRILL",395
"test",1
"test2",1
"TFエンドミル",237
"TG200102",224
"TH-TC-127",261
"TIG CUT 300",179
"TIG溶接機",127
"TIG溶接機(アルゴン)",174
"TIG溶接機(タイにて在庫)",174
"TIG溶接機、抵抗溶接",174
"TIG用水冷却装置",179
"TJ190109",399
"TJ200700",237
"TJ200793",237
"TJ200860　ウウィンドダイス一山　価格はHP掲載中!!!",261
"TK-MACHINE VICE(油圧万能傾斜バイス)",298
"TM200120",226
"TMバレル研磨機",108
"TN190179",408
"TN190181",408
"TN190308",408
"チップ TNGG",248
"TO190080",408
"タッチセンサーTOUCH SENSOR",261
"TOYOインター用スピンドル",230
"TU200048",223
"TU200065",223
"TU200067",223
"フライスアーバー　TUNGALOY　TAC　MILL付",224
"Tスロカッター　一山　※箱は付きません",236
"ドライバー,ボールポイントレンチ,T型レンチ",257
"T型リールスタンド",262
"Tスロットカッター 新品",237
"T溝入り定盤",299
"T溝定盤",299
"T溝定盤(旋回型)",299
"Uドリル",233
"バッテリークレーンUnippy",287
"UPホルダー",226
"UPライトスタンド",314
"USBメモリ データ入出力装置",261
"UVドライヤー",337
"UV測定器",209
"U字アングルプレ-ト",245
"U字型マイクロメーター",302
"U字型鋼板マイクロメーター",302
"カウントU字形鋼板マイクロメーター",302
"U字形鋼板マイクロ",302
"U字形鋼板マイクロメーター",302
"U字形鋼板デジタルマイクロメーター",205
"ファインU-ナット専用締付工具",261
"vブロック",315
"マグネットVブロック",315
"スイベルVブロック",315
"マス、Vブロック",315
"Vベルト",232
"Vブロック",240
"Vカットマシン",131
"Vコーナーカット",135
"Vブロックセット",315
"Vブロック　3種",315
"Vブロック　5種",315
"VACUUM DRYER WITH MOTOR AND OIL ROTARY VACUUM PUMP",261
"VAN COOL",370
"Vブロック　A型100　100×33×H52　2個セット　未使用",301
"Vブロック　A型75　75×24×H35　2個セット　未使用",314
"Vブロック　B型100　102×41×H67　2個セット　未使用",314
"Vブロック　B型50　51×24×H32　2個セット　未使用",314
"VCモーター",261
"マグマV　GEARED MOTOR",322
"VMKコレット",408
"VRG-60M1 用バランス台",74
"VSエンドミル",237
"V付桝形ブロック",315
"マグネットV型ホルダー",240
"V型混合機",417
"マグネットVブロック 新品",315
"Vブロック 新品",315
"デジタルV溝マイクロメーター",302
"V溝ブロック",261
"V溝マイクロメータ",302
"V溝マイクロメーター",302
"マグネットV溝付枡型ブロック",315
"V溝付枡型ブロック",315
"V溝付き桝型ブロック",315
"V溝付桝型ブロック",261
"V溝加工機",151
"V溝マイクロメーター 新品",302
"Vノッチ金型",144
"ケーブルWウインチ",292
"メガWパワーチャック",224
"Wベルトフィーダー",266
"WDMデバイス偏芯量測定装置",314
"WF1/TR20*2",226
"ダイナオートXD500G",173
"XYテーブル",245
"XYZサーボアンプ",43
"マイクロフォーカスX線CTシステム",209
"X線検査装置",403
"X線測定器",314
"X線異物検出器",377
"YAGレーザー",139
"YAGレーザーマーカー",371
"YAGレーザー加工機(溶接機)",178
"YAGレーザー加工機（溶接機）",178
"YAGレーザー溶接機",139
"YAGレーザー肉盛溶接装置",178
"YAMA112",236
"YAMA113",236
"YAMA114",236
"YU",42
"YVO4レーザーマーカー",136
"YX四方側面加工機",21
"Y型　YUホルダー本体のみ",42
"Zチェッカー",226
"Zポインター",261
"Zブロックプリセッター",315
"ZAS型溶解炉",345
"ZK24-16",228
"ZK24-18",228
"ZKN12-4",228
"ZKN16用タップコレット",226
"ZKN38用タップ＆コレットセット",226
"αニックエンドミル ハードタイプ",237
"μ エースコレットセット",408
"φ10.5　2刃ロングエンドミル",236
"φ17.5　2刃ロングエンドミル",236
"φ18　2刃エンドミル",236
"φ18.5　4刃ロングエンドミル",236
"φ19.5　2刃エンドミル",236
"スローアウェイエンドミルφ25セット",236
"φ25ストレートシャンクツーリング",226
"インデペンデントチャック/φ300",240
"Φ300三つ爪スクロ-ルチャック",238
"φ32ストレートシャンクツーリング",226
"コレットチャック φ32用",223
"φ42ストレートシャンクツーリング",226
"Φ450四つ爪単動チャック",238
"φ4.5　4刃エンドミル",236
"φ46　4刃ロングエンドミル",236
"φ47　2刃ロングエンドミル",236
"φ47　4刃ロングエンドミル",236
"φ48　2刃ロングエンドミル",236
"φ48　4刃ロングエンドミル",236
"Φ550四つ爪単動チャック",238
"サポートジャッキ　Φ59・Φ69・Φ79",315
"φ63旋盤用コレット",238
"φ6.5　4刃エンドミル",236
"φ7.5　2刃エンドミル",236
"φ8　4刃ラジアスエンドミル",236
"φ9　2刃エンドミル",236
"ドリルスタンド(ドリル一山)",237
"ストレートコレット(一山)",408
"データワンコレットホルダ　一山",223
"サイドカッターアーバー　一山",223
"スプリングコレット一山",240
"マイクロコレット　一山",408
"センターリーマ　一山",399
"ドリルスタンド　一山",234
"ブリッジセット　一山",252
"マイクロメーター一山",302
"ハンドリーマ　一山",399
"エンドミル　一山",236
"エンドミル一山",236
"ブロック　一山",261
"プルボルト一山",223
"タップ　一山",399
"ドリル　一山",237
"タップ一山",399
"ドリル一山",234
"サイドカッター　一山　￥1.000-(税別）/枚",236
"ツーリング一山（4本）",397
"エアーガン　　一山　￥500-(税別）/本",396
"スプリングコレット　(一山5個)",408
"ハンドリーマ　一山　一部欠品あり",399
"プレーンクランプ　一山　※箱は付きません",252
"キャスター　一山　※箱は付きません",261
"マシンキー　一山　※箱は付きません",261
"やすり　一山　※箱は付きません",257
"タップ　一山　※箱は付きません",399
"ドリル　一山　※箱は付きません",234
"バイト　一山　※箱は付きません",237
"ボルト　一山　※箱は付きません",261
"リーマ　一山　※箱は付きません",236
"カッター・コレット一式",232
"エンドミル一式",236
"スリーブ一式",261
"ドリル一式",234
"バイト一式",233
"一級基準巻尺",314
"一般砥粒（砥石性状）",250
"一面吸着角形永磁ミニチャック",261
"シャコ万",298
"シャコ万　　￥100-（税別）/本",252
"シャコ万1山",298
"シャコ万　一山　※箱は付きません",261
"シャコ万　一式",298
"万力",261
"シャコ万力",261
"万力バイス",298
"シャコ万力1山",298
"万力回転台付",261
"万力 回転台付",261
"万能バイス",298
"万能フライス",66
"万能ベンダー",147
"万能フライス(ベット)",66
"万能ドレッサー",250
"万能プレスブレーキ",147
"万能クランプチャック",252
"万能仕上台",245
"万能傾斜テーブル",243
"万能傾斜サーキュラ",241
"万能傾斜マシンバイス",298
"万能傾斜作業台",256
"万能傾斜円テーブル",245
"万能傾斜角テーブル",244
"万能円テーブル",241
"万能円筒研削盤",74
"万能刃物研磨機",85
"万能割出傾斜テーブル",245
"万能割出傾斜ロータリーテーブル",245
"万能割出傾斜円テーブル",241
"万能フライス(小型)",66
"万能小型切断機",127
"万能工具研削盤",78
"万能工具顕微鏡",199
"万能引張試験機",210
"万能投影機",200
"万能折曲機",150
"万能曲機",183
"万能曲げ機",183
"万能木工機",410
"万能材料試験機",213
"万能板金加工機",151
"万能歯車噛合試験機",120
"万能油圧ベンダー",145
"万能油圧プレスブレーキ",147
"万能測定機",209
"万能測定顕微鏡",199
"万能測長器",205
"万能測長機",205
"万能フライス・ボール盤",43
"万能フライス盤",66
"万能ボール盤",86
"万能石ドレッサー",250
"万能研削ユニット",85
"万能研削盤",73
"万能エンドミル研削盤",85
"万能カッター研削盤",85
"万能研磨ユニット",85
"万能砥石成形装置",78
"万能立フライス",62
"万能締付ブロック",42
"万能試験機",210
"万能超硬工具研削盤",78
"万能電子マイクロメーター",302
"万能顕微鏡",199
"三層式全自動洗浄機",385
"三方バイトホルダー",233
"ピンゲージ三本セット",306
"三本ロール",148
"三本ロール&ベンダー",148
"三本ロールベンダー",148
"三次元バイス",298
"三次元マシンバイス",298
"三次元CNC画像測定システム",205
"三次元傾斜角テーブル",243
"三次元座標測定機",201
"三次元油圧バイス",298
"三次元測定器",201
"三次元測定機",201
"ハンディプローブ三次元測定機",199
"ポータブル三次元測定機",201
"三次元測定機非接触三次元CNC画像測定機",201
"三次元精密バイス",298
"三次元防振台",255
"三溝マイクロメータ",302
"三点マイクロ",302
"三点マイクロメーター",302
"三点式内測マイクロ",302
"三点式内測マイクロセット",302
"三つ爪チャック",238
"三ツ爪チャック",238
"三つ爪スクロールチャック",238
"三ッ爪スクロールチャック",238
"三ツ爪スクロースチャック",238
"三ツ爪スクロールチャック",238
"三爪スクロールチャック",238
"三ツ爪、四ツ爪ハンドチャック",238
"三相モーター",322
"三相モーター 3 PHASE INDUCTION MOTOR",322
"三相変圧器",327
"三相標準モーター",322
"三相複巻ケース入りトランス",327
"三相誘導モーター(スーパーライン)",322
"三菱 フェイスミル",236
"三菱　スローアウェイエンドミル",236
"三菱 正面フライス",236
"三菱　正面フライス",236
"三菱電機　インバーター",337
"三角マスター",314
"三角形ストレートエッジ",299
"三角生爪　＃2",238
"三角生爪　＃3",238
"三連バイス",298
"三連ホルダー",144
"三連ボール盤",86
"三針ユニット",314
"三針ゲージユニット",209
"三針ユニットセット",314
"三面吸着角形永磁ミニチャック",239
"上切起　3×4　T=1.0　H=0.5",144
"上向きルーバー",144
"上向きパンチホルダー",149
"カス上がり検出",49
"上皿さおはかり",209
"上皿天秤",203
"上絞12φ　20φ　T=1.0(SEC)",144
"バンドソー上部おさえ",152
"上面定盤",299
"両センター",314
"両口チーズユニオン",261
"両口メガネレンチセット",261
"両球U字形鋼板マイクロメーター",302
"両球面マイクロメータ",302
"両球面マイクロメーター",302
"デジタル両球面外側マイクロメータ",302
"両球面外側マイクロメータ",302
"両球面外側マイクロメーター",302
"デジタル両球面マイクロメーター 新品",302
"両球面マイクロメーター 新品",302
"両端加工機",61
"両端加工自動機",127
"両端バリ取り機",124
"両端研削盤",82
"両端自動機",61
"両端面取機",124
"両締バイス",298
"両締めバイス",298
"両締めマシンバイス",298
"両締めモッコーバイス",298
"両開きマシンバイス",298
"両面ドレス",250
"両面ドレッサ",250
"両面ドレッサー",250
"両面吸着永磁ブロック",315
"両面機(L)",107
"両面機(P)",107
"両面ポリッシュ盤",107
"両面ラップ盤",107
"両面研削盤",82
"両頭フライス",70
"両頭グラインダ",82
"両頭グラインダ-",82
"両頭グラインダー",32
"両頭コレットホルダー",408
"両頭ミーリングセンタリングマシン",123
"ベルトグラインダー＆両頭グラインダーset",110
"両頭中ぐり盤",99
"両頭グラインダー（タイにて在庫）",82
"両頭平面研削盤",71
"両頭式リールスタンド(タイにて在庫）",262
"両頭フライス盤",70
"両頭研削盤",85
"両頭研削盤(横)",85
"両頭研磨機",82
"両頭バフ研磨機",111
"両頭グラインダー(集塵機付)",82
"両頭グラインダー　集塵機付き",82
"両頭グラインダー（集塵機付き）",82
"両頭面取機",113
"並列バイス",298
"並列マシンバイス",298
"並列2連油圧バイス",298
"並列油圧バイス",298
"並列油圧2連バイス",298
"並立バイス",298
"中古ストーブ",367
"中古ファンヒーター",367
"中古メタルカットサーキュラソー",237
"中古恒温器",416
"中型タップ&ボール盤",87
"中型エアメーションボール盤",95
"中型ボール盤",87
"中型自動ボール盤",89
"中実パワーチャッ",238
"中実パワーチャック",238
"中実回転油圧シリンダー",261
"中実油圧チャック",238
"中ぐり用カッター",237
"ジグ中ぐり盤",97
"フロント中空エアチャック",238
"中空チャック",238
"中空パワーチャック",238
"中空回転シリンダー",231
"中空成形機",415
"中空油圧チャック",238
"中繰りフライス",62
"中量棚",127
"中量級デジタル秤",209
"中間圧対応形ガス電磁弁",261
"ボーリングツール/丸バイトシャンク",229
"丸ノコ",155
"丸のこ切断機",341
"丸型永磁チャック",239
"丸型永磁チャック(マイクロピッチ)",239
"丸型電磁チャック(研削用)",239
"丸形永磁チャック",239
"丸形永磁チャック（マイクロピッチ）",239
"丸形電磁チャック",239
"ボーリングツール/丸バイトシャンク 新品",229
"丸棒ベンダー",181
"丸棒切断機",50
"丸棒曲げセパレート",149
"丸棒(鉄筋)切断機",159
"丸ベルト溶着機",179
"丸のこ盤",155
"丸ノコ盤",410
"丸のこ盤(タイにて在庫）",410
"丸目機",85
"デジタル丸穴ピッチノギス",301
"丸穴ピッチノギス",301
"丸ナット自動ねじ立盤",127
"丸ナイフ裁断機",136
"丸鋸",410
"丸鋸刃研削盤",80
"丸鋸切断機",155
"丸鋸切断機(非鉄金属用)",155
"丸鋸用鋸刃",155
"丸鋸盤",155
"メタルソー（丸鋸盤）",136
"丸鋸盤(メタルソー)",155
"丸鋸盤（メタルソー）",155
"丸鋸盤 《入札会出展中》",155
"丸鋸盤(卓上型)",162
"主軸ユニット",238
"主軸スピンドル",261
"主軸サーボアンプ",5
"乾式変圧器トランス",327
"乾式流動バレル研磨機",108
"乾式紛体混合機",417
"乾燥器",412
"乾燥機",337
"ベーパー乾燥機",412
"乾燥炉",337
"予備タンク",215
"予備フランジ",250
"事務机",256
"事務用棚",256
"二ブラ",136
"二・三点式内側マイクロメータ",302
"二次元バイス",298
"二次元データシステム",209
"二次元精密バイス",298
"ワイド二次元複屈折評価システム",314
"五層式洗浄機",385
"五点切",151
"五軸加工機",9
"五軸立マシニング",14
"五面加工機",8
"ユニバーサル五面加工機",8
"インバータアーク・アルミ亜鉛溶射機",172
"アンピル交換式マイクロメーター",302
"ヘッド交換式エンドミル 新品",236
"イオン交換樹脂ユニット",42
"交流安定化電源",337
"交流スポット溶接機",175
"交流アーク溶接機",172
"交直両用TIG溶接機",174
"交直両用アーク溶接機",172
"交直両用複合アーク溶接機",172
"京セラ　MEC型 フェイスミル",236
"仕上ミゾキリ",410
"仕上定盤",299
"仕上げ定盤",299
"仕上げ用ボーリング",236
"仕上げカンナ盤",100
"仕口ポジショナー",164
"仕口仮組機",186
"コールドエアガン他",217
"ストレートエッヂ他",314
"タップチャック・他",228
"ドリルスリーブ・他",232
"ボーリングバー・他",229
"サーボモーター他",409
"ダイヤルゲージ他",304
"ラジアスゲージ他",209
"キャビネット他",256
"サーボアンプ他",43
"ラチェット　他",257
"エンドミル他",236
"センター他",233
"タップ他",235
"ノギス他セット",301
"ソケットレンチ他　￥1.000-(税別)/本",257
"マイクロメータースタンド他1山",302
"スローアウェイエンドミル他1山セット",236
"コーティングエンドミル他1山",236
"スプリングコレット他1山",240
"ストレートドリル他1山",234
"エアーリベット他1山",221
"タッチセンサー他1山",406
"マイクロドリル他1山",234
"リングゲージ他1山",308
"エンドミル他1山",236
"イケール他1山",300
"スローアウェイエンドミル他4点",236
"エンドミル他一山",236
"プレーンクランプ他　一山　※箱は付きません",252
"エンドミル　その他切削工具",236
"エンドミル他切削工具　1山",236
"その他周辺機器",261
"その他測定器",209
"クレードル(レベラー付)",49
"アンコイラー(レベラー付)",49
"ダイヤルゲージ(スタンド付き)",304
"デジタルゲージ(スタンド付き)",305
"スクリューカムクランプ(ワイヤー付)",297
"スクリューコンプレッサー(ドライヤ付)",191
"パッケージコンプレッサー(ドライヤ付)",217
"シングルトッグルクラッシャー　モーター付",404
"テーパーホルダーコレット付",223
"ハロゲンライト　コード付き",411
"ヒートニッパ（トランス付）",257
"ピックテスト（スタンド付き）",304
"マグネットセパレート付タンク",405
"ペーパーフィルター付タンク",405
"ペーパーフィルター付クーラントタンク",405
"ドリル　スタンド付",261
"フライスカッター付き",408
"ダイヤルゲージ付マグネットホルダ",313
"ピンチロール付きクレードル",267
"ストッカー付ロボ",366
"エジェクト付スパナ",226
"ブレッキー付ドレッサー",250
"マグネット付サインプレート",239
"マグネット付きサインプレート",240
"スライド付ドレス",250
"ダイヤル付ノギス",301
"ダイヤル付きノギス",301
"テーパー付ピンゲージ",306
"レベラー付クレードル",264
"ダイヤル付ホールテスト",312
"レベラー付きクレードル",267
"アーバー付きフェイスミル",236
"フロート付タップホルダー",226
"センター付サインバーセット",261
"レベラー付コイルクレードル",267
"チップ付バイト",399
"フック付チェーン",297
"ロック付サインバー",261
"ノッチ付コーナーシャー",134
"マグネ付サインプレート",239
"チップ付きバイト1山",233
"チップ付バイト (1山　25本)",399
"チップ付バイト (1山　40本)",399
"ロードセル付　エアープレス（QCプレス）",269
"デジタル付円テーブル",241
"タッピング付き卓上ボール盤",86
"リフター付台車",290
"フィルター付増圧ポンプ",380
"ダイヤルゲージ付外側マイクロメーター",302
"ドリル付沈めフライス",234
"ロウ付け用溶接機",179
"タッピング付ボール盤",94
"クランプ付精密Vブロック",315
"ダイヤルゲージ付継ぎ足しパイプ形内側マイクロメーター",302
"マグネ付複角度サインプレート",239
"マグネット付き超精密回転テーブル",239
"フック付チェーン/首締チェーン",297
"コラム仮組機",186
"伝熱乾燥機プラスミニドライヤー",216
"伝送ライト装置",209
"位置決めブロック",315
"低圧　配線継手",337
"低温乾燥機",412
"低温恒温器",416
"低温恒温恒湿器",416
"カトー　低温恒温機",416
"低温恒温水槽",416
"低測定力マイクロメーター",302
"作業ワゴン",256
"作業テーブル",245
"作業台",256
"エアーブロー作業台",256
"ローラー作業台",261
"作業台車",256
"作業台タイプ集塵機",368
"作業工具",257
"作業工具1山",257
"作業工具　各箱￥1000  ※箱は付きません",257
"作業机",256
"作業棚",256
"ライトステップ（作業用踏台用手すり）",261
"併立ボール盤",86
"テーパードリル価格表",234
"保持ブロック",315
"保持ブロック　100×100×100",315
"保管庫",256
"保管箱",261
"タッチ信号プローブ",261
"タッチ信号プローブ（リニアスケール用）",314
"セラミック修正リング",261
"倍率校正器",314
"倍益バイス",298
"倍速スピンドル",230
"倍速スピンドル 新品",230
"倒立型金属顕微鏡",199
"倣いフライス",70
"倣い付NCフライス盤",192
"倣い付NC立フライス",192
"倣い旋盤",61
"偏心スリーブ",232
"偏心サイドロックホルダ",224
"偏心サイドロックホルダー",225
"偏心検査器",209
"偏心検査機",209
"偏心測定器",209
"偏芯検査器",209
"偏芯検査機",209
"偏芯測定器",209
"偏芯測定器　-",314
"側面研磨機",85
"傘型センタ-",246
"傘型センター",238
"傘型　センタ-",246
"傘型回転センター",233
"傘型回転センター2本",260
"傘歯車歯切盤",116
"ベベルギアー(傘歯車)歯切盤",116
"傾斜バイス",298
"傾斜テーブル",243
"傾斜マシンバイス",298
"傾斜マグネットチャック",239
"傾斜マグネットテーブル",245
"傾斜ロータリーテーブル",241
"傾斜インデックステーブル",243
"傾斜サーキュラーテーブル",245
"傾斜円テーブル",243
"傾斜円テーブル/サーキュラー",242
"傾斜台",256
"ワーク傾斜台",245
"傾斜バイス回転台付",298
"傾斜回転精密バイス",298
"傾斜型心押し台",261
"傾斜型心押し台　H85-100　-5～10°",261
"傾斜式油圧バイス",298
"傾斜テーブル 新品",243
"傾斜永磁チャック",240
"傾斜油圧バイス",298
"傾斜精密バイス",298
"傾斜角テーブル",243
"充電式ドライバー",257
"先端加工機",124
"先端取替式センター",260
"先端取替式回転センター",261
"先端超硬レースセンター",260
"光ファイバークリーナー",375
"光学定盤",299
"光学式座標型研削盤",85
"光学除振台",299
"キセノンランプ光源装置",209
"ハロゲン光源装置",209
"光線式安全装置",49
"光スイッチ自動測定装置",209
"光輝連続焼鈍炉",412
"入出力機",198
"入出力装置",261
"プログラム入出力装置",198
"ポータブル入出力装置",198
"データ入出力装置",198
"レシプロコンプレッサー 《入札会出展中》",191
"レシプロコンプレッサー(オイルフリー) 《入札会出展中》",191
"全ネジカッター",395
"全自動バンドソー",152
"全自動万能帯鋸ライン",43
"全自動三方刃研磨機",113
"全自動丸鋸",155
"全自動丸鋸切断機",155
"全自動丸鋸盤(メタルソー)",155
"全自動メタルソー切断機",341
"全自動式遠心分離機",403
"全自動弓鋸盤",152
"全自動梱包機",378
"全自動棒材切断機",341
"全自動棒材精密切断機",341
"全自動カシメ機",221
"全自動歪取プレス",50
"全自動ボール盤",86
"全自動ドリル研削盤",79
"全自動砥石バランサー",250
"全自動芯無外径超仕上盤",113
"全自動 超硬丸鋸切断機",155
"全自動超高圧温水部品洗浄機",385
"全閉式工場扇",370
"マグネット六角ホルダー",240
"六角レンチ",257
"六角ボルトタイトマシンバイス",298
"六角レンチ　一山　※箱は付きません",257
"ボールポイント六角棒レンチ（1山）",257
"六角穴付ボルト",237
"六角軸ナイスメンG　3枚刃（6mm）",237
"六角軸ナイスメンG　3枚刃（8mm）",237
"タップ兼卓上ボール盤",94
"プロジェクション兼用スポット溶接機",175
"タッピング兼用ボール盤",94
"タップ兼用ボール盤",87
"タップ兼ボール盤",86
"内丸フライス",236
"ダイヤルキャリパーゲージ(内側)",304
"ダイヤルキャリパーゲージ(内側）",304
"ダイヤルキャリパーゲージ（内側）",304
"カウントキャリパー内側マイクロ",302
"カウントキャリパー内側マイクロメーター",302
"デジタルキャリパー内側マイクロメーター",302
"キャリパーゲージ内側マイクロメーター",302
"つぎたしパイプ内側マイクロメーター",302
"キャリパー内側マイクロ",302
"キャリパー内側マイクロメータ",302
"キャリパー内側マイクロメーター",302
"キャリパー内側マイクロメータータ",302
"キャリパ内側マイクロメータ",302
"内側キャリパゲージ",407
"内側マイクロメータ",302
"内側マイクロメーター",302
"内側ダイヤルキャリパゲージ",304
"内側ダイヤルキャリバーゲージ",304
"内側ダイヤルキャリパーゲージ",209
"内側　ダイヤルハンドキャリパー",205
"内側キャリパーマイクロメーター",302
"内周スライサー",126
"内周刃",126
"内周刃スライサー",126
"内?面取機",124
"ダイヤルキャリパーゲージ(内・外)",304
"デシマチック内径マイクロメーター",302
